track,outer_fold_id,metric,lambda,alpha_code_parameter,simulated_training,inner_validation_count,mean_inner_smape_percent,std_inner_smape_percent,mean_inner_absolute_log_error,selected_lambda,selection_status,boundary_hit,boundary_side,min_required_inner_validations
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.3162277660,0.3162277660,False,5,10.9593178260,3.5686985414,0.1097315183,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,0.5623413252,0.5623413252,False,5,12.4943600219,3.6443709376,0.1251404899,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,1.0000000000,1.0000000000,False,5,14.9901665304,3.7474192907,0.1502267505,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,1.7782794100,1.7782794100,False,5,18.8185298216,3.8576299186,0.1888022884,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,3.1622776602,3.1622776602,False,5,24.2065058016,3.9469743614,0.2433386160,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,5.6234132519,5.6234132519,False,5,30.9555043573,4.1064004731,0.3121792535,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,10.0000000000,10.0000000000,False,5,38.2930665842,4.6787905189,0.3879063300,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,17.7827941004,17.7827941004,False,5,45.1421346943,5.8591887038,0.4596841927,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,31.6227766017,31.6227766017,False,5,50.6755338690,7.3052815283,0.5186574635,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,56.2341325190,56.2341325190,False,5,54.6391190598,8.5889171253,0.5615586488,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,100.0000000000,100.0000000000,False,5,57.2356514562,9.5321126198,0.5900078062,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,177.8279410039,177.8279410039,False,5,58.8370171132,10.1517894798,0.6077035040,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,316.2277660168,316.2277660168,False,5,59.7877364529,10.5329068074,0.6182670325,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,562.3413251903,562.3413251903,False,5,60.3393680619,10.7584633203,0.6244167419,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2021,tourism_comprehensive_income,1000.0000000000,1000.0000000000,False,5,60.6551666307,10.8890348265,0.6279442564,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0001000000,0.0001000000,False,6,15.9452754091,17.7069695253,0.1614989777,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0001778279,0.0001778279,False,6,15.9456631610,17.7065853224,0.1615028160,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0003162278,0.0003162278,False,6,15.9463526684,17.7059021203,0.1615096412,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0005623413,0.0005623413,False,6,15.9475787304,17.7046872531,0.1615217776,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0010000000,0.0010000000,False,6,15.9497587740,17.7025270602,0.1615433572,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0017782794,0.0017782794,False,6,15.9536347509,17.6986862038,0.1615817245,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0031622777,0.0031622777,False,6,15.9605249512,17.6918578909,0.1616499291,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0056234133,0.0056234133,False,6,15.9727701646,17.6797209397,0.1617711429,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0100000000,0.0100000000,False,6,15.9945219290,17.6581560448,0.1619864643,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0177827941,0.0177827941,False,6,16.0331280473,17.6198644285,0.1623686383,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0316227766,0.0316227766,False,6,16.1015456266,17.5519501883,0.1630459598,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.0562341325,0.0562341325,False,6,16.2224740496,17.4317420261,0.1642432379,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.1000000000,0.1000000000,False,6,16.4352186476,17.2197368836,0.1663499071,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.1778279410,0.1778279410,False,6,16.8064354065,16.8481862192,0.1700269149,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.3162277660,0.3162277660,False,6,17.4450158563,16.2041402446,0.1763556956,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.5623413252,0.5623413252,False,6,18.5171833657,15.1086583723,0.1869924907,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.0000000000,1.0000000000,False,6,20.2463867694,13.3041958900,0.2041809628,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.7782794100,1.7782794100,False,6,22.8632416979,10.4911015553,0.2302895414,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,3.1622776602,3.1622776602,False,6,26.4669185605,6.5665577231,0.2664952109,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,5.6234132519,5.6234132519,False,6,30.8342146311,3.6848727336,0.3109179391,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,10.0000000000,10.0000000000,False,6,35.3679850596,8.2975584438,0.3579509962,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,17.7827941004,17.7827941004,False,6,39.3618996430,15.0973765039,0.4005206258,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,31.6227766017,31.6227766017,False,6,42.3905229770,21.3199939833,0.4338236796,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,56.2341325190,56.2341325190,False,6,46.6310419295,21.0663569193,0.4789539464,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,100.0000000000,100.0000000000,False,6,49.6834877885,20.3690940687,0.5115678769,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,177.8279410039,177.8279410039,False,6,51.5932082812,19.9319758699,0.5320938442,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,316.2277660168,316.2277660168,False,6,52.7373159745,19.6724242072,0.5444391393,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,562.3413251903,562.3413251903,False,6,53.4047928863,19.5224389771,0.5516589182,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1000.0000000000,1000.0000000000,False,6,53.7881350101,19.4369134183,0.5558113339,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0001000000,0.0001000000,False,1,7.0929891915,,0.0709596520,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0001778279,0.0001778279,False,1,7.0934573159,,0.0709643392,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0003162278,0.0003162278,False,1,7.0942897321,,0.0709726738,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0005623413,0.0005623413,False,1,7.0957698748,,0.0709874939,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0010000000,0.0010000000,False,1,7.0984015847,,0.0710138442,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0017782794,0.0017782794,False,1,7.1030802433,,0.0710606898,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0031622777,0.0031622777,False,1,7.1113962333,,0.0711439549,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0056234133,0.0056234133,False,1,7.1261718387,,0.0712918983,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0100000000,0.0100000000,False,1,7.1524073841,,0.0715545885,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0177827941,0.0177827941,False,1,7.1989366609,,0.0720204810,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0316227766,0.0316227766,False,1,7.2812861474,,0.0728450565,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0562341325,0.0562341325,False,1,7.4264976592,,0.0742991376,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.1000000000,0.1000000000,False,1,7.6809072960,,0.0768468685,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.1778279410,0.1778279410,False,1,8.1216234745,,0.0812609213,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.3162277660,0.3162277660,False,1,8.8703422120,,0.0887616529,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,0.5623413252,0.5623413252,False,1,10.1011570348,,0.1010975900,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,1.0000000000,1.0000000000,False,1,12.0190535985,,0.1203355373,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,1.7782794100,1.7782794100,False,1,14.7717808996,,0.1479872986,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,3.1622776602,3.1622776602,False,1,18.2901491023,,0.1834139479,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,5.6234132519,5.6234132519,False,1,22.1764051136,,0.2226796650,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,10.0000000000,10.0000000000,False,1,25.8341208112,,0.2597925773,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,17.7827941004,17.7827941004,False,1,28.7932972284,,0.2899473491,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,31.6227766017,31.6227766017,False,1,30.9078585301,,0.3115749680,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,56.2341325190,56.2341325190,False,1,32.2884830654,,0.3257347184,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,100.0000000000,100.0000000000,False,1,33.1375531421,,0.3344588347,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,177.8279410039,177.8279410039,False,1,33.6406438445,,0.3396339802,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,316.2277660168,316.2277660168,False,1,33.9321840035,,0.3426350264,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,562.3413251903,562.3413251903,False,1,34.0989593467,,0.3443524592,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2015,tourist_visits,1000.0000000000,1000.0000000000,False,1,34.1936576658,,0.3453278751,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0001000000,0.0001000000,False,2,7.7630631694,0.9476277073,0.0776705279,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0001778279,0.0001778279,False,2,7.7635213158,0.9476135962,0.0776751163,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0003162278,0.0003162278,False,2,7.7643359933,0.9475885100,0.0776832754,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0005623413,0.0005623413,False,2,7.7657846077,0.9475439223,0.0776977835,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0010000000,0.0010000000,False,2,7.7683603017,0.9474647039,0.0777235795,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0017782794,0.0017782794,False,2,7.7729395074,0.9473240563,0.0777694410,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0031622777,0.0031622777,False,2,7.7810791448,0.9470746560,0.0778509611,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0056234133,0.0056234133,False,2,7.7955427319,0.9466333954,0.0779958175,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0100000000,0.0100000000,False,2,7.8212284214,0.9458557818,0.0782530679,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0177827941,0.0177827941,False,2,7.8667956282,0.9444952093,0.0787094446,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0316227766,0.0316227766,False,2,7.9474835517,0.9421454043,0.0795175917,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0562341325,0.0562341325,False,2,8.0898935402,0.9381834522,0.0809439930,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.1000000000,0.1000000000,False,2,8.3397915333,0.9318030245,0.0834472116,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.1778279410,0.1778279410,False,2,8.7738954190,0.9224518304,0.0877962416,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.3162277660,0.3162277660,False,2,9.5149199654,0.9115706009,0.0952220752,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,0.5623413252,0.5623413252,False,2,10.7429632082,0.9076509948,0.1075342456,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,1.0000000000,1.0000000000,False,2,12.6818240965,0.9372990271,0.1269900229,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,1.7782794100,1.7782794100,False,2,15.5212047146,1.0598453231,0.1555269821,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,3.1622776602,3.1622776602,False,2,19.2544559756,1.3637358585,0.1931473071,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,5.6234132519,5.6234132519,False,2,23.5265558605,1.9094014974,0.2363708434,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,10.0000000000,10.0000000000,False,2,27.7048060791,2.6455484768,0.2788660284,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,17.7827941004,17.7827941004,False,2,31.2082718093,3.4152898050,0.3147011460,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,31.6227766017,31.6227766017,False,2,33.7851480660,4.0691018845,0.3411953928,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,56.2341325190,56.2341325190,False,2,35.5027878164,4.5457133726,0.3589269221,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,100.0000000000,100.0000000000,False,2,36.5735273529,4.8592013290,0.3700114592,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,177.8279410039,177.8279410039,False,2,37.2132843491,5.0524766550,0.3766462795,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,316.2277660168,316.2277660168,False,2,37.5858658135,5.1670863683,0.3805144812,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,562.3413251903,562.3413251903,False,2,37.7996150381,5.2335174683,0.3827350840,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2016,tourist_visits,1000.0000000000,1000.0000000000,False,2,37.9211861758,5.2715213729,0.3839985323,0.1000000000,fallback_insufficient_inner_validations,False,none,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0001000000,0.0001000000,False,3,7.7585322074,0.6701199330,0.0776248587,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0001778279,0.0001778279,False,3,7.7589798957,0.6701101681,0.0776293423,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0003162278,0.0003162278,False,3,7.7597759798,0.6700928095,0.0776373152,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0005623413,0.0005623413,False,3,7.7611915421,0.6700619606,0.0776514922,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0010000000,0.0010000000,False,3,7.7637084993,0.6700071644,0.0776766998,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0017782794,0.0017782794,False,3,7.7681833780,0.6699099164,0.0777215164,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0031622777,0.0031622777,False,3,7.7761378827,0.6697375981,0.0778011820,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0056234133,0.0056234133,False,3,7.7902734835,0.6694331091,0.0779427530,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0100000000,0.0100000000,False,3,7.8153798053,0.6688977492,0.0781942000,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0177827941,0.0177827941,False,3,7.8599289588,0.6679648596,0.0786403785,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0316227766,0.0316227766,False,3,7.9388448378,0.6663654129,0.0794307735,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.0562341325,0.0562341325,False,3,8.0782231121,0.6637037680,0.0808268006,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.1000000000,0.1000000000,False,3,8.3230979994,0.6595183549,0.0832796845,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.1778279410,0.1778279410,False,3,8.7493812193,0.6536524517,0.0875503186,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.3162277660,0.3162277660,False,3,9.4797403760,0.6474513810,0.0948691592,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,0.5623413252,0.5623413252,False,3,10.6977083572,0.6465749522,0.1070800332,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,1.0000000000,1.0000000000,False,3,12.6405775911,0.6666097477,0.1265754410,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,1.7782794100,1.7782794100,False,3,15.5320443205,0.7496589529,0.1556353011,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,3.1622776602,3.1622776602,False,3,19.4234883736,1.0077716014,0.1948523482,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,5.6234132519,5.6234132519,False,3,24.0137256667,1.5921401632,0.2413116248,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,10.0000000000,10.0000000000,False,3,28.6605810691,2.4979953695,0.2886228397,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,17.7827941004,17.7827941004,False,3,32.6906325368,3.5248095276,0.3299356475,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,31.6227766017,31.6227766017,False,3,35.7404124685,4.4438690040,0.3614070610,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,56.2341325190,56.2341325190,False,3,37.8166746925,5.1375064436,0.3829494484,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,100.0000000000,100.0000000000,False,3,39.1294828757,5.6039847146,0.3966241874,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,177.8279410039,177.8279410039,False,3,39.9208926896,5.8955227886,0.4048891299,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,316.2277660168,316.2277660168,False,3,40.3842639153,6.0698011975,0.4097359743,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,562.3413251903,562.3413251903,False,3,40.6509300450,6.1712919516,0.4125279299,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2017,tourist_visits,1000.0000000000,1000.0000000000,False,3,40.8028702282,6.2295086264,0.4141195945,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0001000000,0.0001000000,False,4,7.8976956121,0.6138726491,0.0790185987,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0001778279,0.0001778279,False,4,7.8981314285,0.6138547775,0.0790229637,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0003162278,0.0003162278,False,4,7.8989064042,0.6138230056,0.0790307256,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0005623413,0.0005623413,False,4,7.9002844399,0.6137665335,0.0790445274,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0010000000,0.0010000000,False,4,7.9027346959,0.6136661961,0.0790690683,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0017782794,0.0017782794,False,4,7.9070910611,0.6134880399,0.0791127001,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0031622777,0.0031622777,False,4,7.9148351314,0.6131720863,0.0791902622,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0056234133,0.0056234133,False,4,7.9285975180,0.6126129386,0.0793281023,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0100000000,0.0100000000,False,4,7.9530433059,0.6116271388,0.0795729461,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0177827941,0.0177827941,False,4,7.9964277509,0.6099008527,0.0800074815,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
official_only_nested,tourist_visits_test_2018,tourist_visits,0.0316227766,0.0316227766,False,4,8.0733035483,0.6069144544,0.0807774823,0.0001000000,selected_by_nested_expanding_origin_smape,True,lower,3
